entity	label
http://dbpedia.org/resource/Andrew_Huxley	Scientist
http://dbpedia.org/resource/Annemarie_von_Gabain	Scientist
http://dbpedia.org/resource/Anthony_M._Johnson	Scientist
http://dbpedia.org/resource/Antoine_Béchamp	Scientist
http://dbpedia.org/resource/Antoine_César_Becquerel	Scientist
http://dbpedia.org/resource/Anton_Ausserer	Scientist
http://dbpedia.org/resource/Anton_Zeilinger	Scientist
http://dbpedia.org/resource/Archibald_Reiss	Scientist
http://dbpedia.org/resource/Arnold_Adolph_Berthold	Scientist
http://dbpedia.org/resource/Arnold_Schönhage	Scientist
http://dbpedia.org/resource/Arthur_Eichengrün	Scientist
http://dbpedia.org/resource/Arthur_Leonard_Schawlow	Scientist
http://dbpedia.org/resource/Arthur_T._Ippen	Scientist
http://dbpedia.org/resource/Arthur_Wehnelt	Scientist
http://dbpedia.org/resource/Arthur_Wieferich	Scientist
http://dbpedia.org/resource/Artur_Fischer	Scientist
http://dbpedia.org/resource/Astrid_Cleve	Scientist
http://dbpedia.org/resource/Athanasius_Kircher	Scientist
http://dbpedia.org/resource/August_Föppl	Scientist
http://dbpedia.org/resource/August_Grisebach	Scientist
http://dbpedia.org/resource/August_Köhler	Scientist
http://dbpedia.org/resource/August_Michaelis	Scientist
http://dbpedia.org/resource/August_Wöhler	Scientist
http://dbpedia.org/resource/August_von_Hayek	Scientist
http://dbpedia.org/resource/Augustin_Maior	Scientist
http://dbpedia.org/resource/Basil_Schonland	Scientist
http://dbpedia.org/resource/Beno_Eckmann	Scientist
http://dbpedia.org/resource/Bernd_Eistert	Scientist
http://dbpedia.org/resource/Bernd_Sturmfels	Scientist
http://dbpedia.org/resource/Bernhard_Neumann	Scientist
http://dbpedia.org/resource/Bert_Sakmann	Scientist
http://dbpedia.org/resource/Berthold_Laufer	Scientist
http://dbpedia.org/resource/Bill_Pickering_(rocket_scientist)	Scientist
http://dbpedia.org/resource/Brebis_Bleaney	Scientist
http://dbpedia.org/resource/Brian_Kobilka	Scientist
http://dbpedia.org/resource/Bruno_Buchberger	Scientist
http://dbpedia.org/resource/Burkhard_Heim	Scientist
http://dbpedia.org/resource/Carl_August_Dohrn	Scientist
http://dbpedia.org/resource/Carl_David_Bouché	Scientist
http://dbpedia.org/resource/Carl_Djerassi	Scientist
http://dbpedia.org/resource/Carl_Duisberg	Scientist
http://dbpedia.org/resource/Carl_Ernst_Bock	Scientist
http://dbpedia.org/resource/Carl_Ferdinand_Cori	Scientist
http://dbpedia.org/resource/Carl_Ferdinand_von_Arlt	Scientist
http://dbpedia.org/resource/Carl_Friedrich_Philipp_von_Martius	Scientist
http://dbpedia.org/resource/Carl_Harries	Scientist
http://dbpedia.org/resource/Carl_Johannes_Thomae	Scientist
http://dbpedia.org/resource/Carl_Ludwig_Blume	Scientist
http://dbpedia.org/resource/Carl_Ludwig_Willdenow__Carl_Ludwig_Willdenow__1	Scientist
http://dbpedia.org/resource/Carl_Mannich	Scientist
http://dbpedia.org/resource/Carl_R._de_Boor	Scientist
http://dbpedia.org/resource/Carl_Ramsauer	Scientist
http://dbpedia.org/resource/Carl_Remigius_Fresenius	Scientist
http://dbpedia.org/resource/Carl_Sigismund_Kunth	Scientist
http://dbpedia.org/resource/Carl_von_Rokitansky	Scientist
http://dbpedia.org/resource/Carl_von_Voit	Scientist
http://dbpedia.org/resource/Caroline_Herschel	Scientist
http://dbpedia.org/resource/Caspar_Erasmus_Duftschmid	Scientist
http://dbpedia.org/resource/Cathleen_Synge_Morawetz	Scientist
http://dbpedia.org/resource/Charles-Augustin_de_Coulomb	Scientist
http://dbpedia.org/resource/Charles_F._Stevens	Scientist
http://dbpedia.org/resource/Charles_H._Henry	Scientist
http://dbpedia.org/resource/Charles_Loewner	Scientist
http://dbpedia.org/resource/Charles_M._Steinberg	Scientist
http://dbpedia.org/resource/Charlotte_Auerbach	Scientist
http://dbpedia.org/resource/Chia-Kun_Chu	Scientist
http://dbpedia.org/resource/Christian_Gottfried_Daniel_Nees_von_Esenbeck	Scientist
http://dbpedia.org/resource/Christian_Gottfried_Ehrenberg	Scientist
http://dbpedia.org/resource/Christian_Otto_Mohr	Scientist
http://dbpedia.org/resource/Christian_Rudolph_Wilhelm_Wiedemann	Scientist
http://dbpedia.org/resource/Christiane_Nüsslein-Volhard	Scientist
http://dbpedia.org/resource/Christoph_Jacob_Trew	Scientist
http://dbpedia.org/resource/Christopher_Clavius	Scientist
http://dbpedia.org/resource/Claude_Cohen-Tannoudji	Scientist
http://dbpedia.org/resource/Claus_Roxin	Scientist
http://dbpedia.org/resource/Clemens_Winkler	Scientist
http://dbpedia.org/resource/Clemens_von_Pirquet	Scientist
http://dbpedia.org/resource/Costin_Nenițescu	Scientist
http://dbpedia.org/resource/Daniel_Matthias_Heinrich_Mohr	Scientist
http://dbpedia.org/resource/Daniel_Sennert	Scientist
http://dbpedia.org/resource/David_C._Hanna	Scientist
http://dbpedia.org/resource/David_Katz_(psychologist)__David_Katz__1	Scientist
http://dbpedia.org/resource/Debra_Fischer	Scientist
http://dbpedia.org/resource/Diane_Maclagan	Scientist
http://dbpedia.org/resource/Dieter_Lüst	Scientist
http://dbpedia.org/resource/Dietrich_Brandis	Scientist
http://dbpedia.org/resource/Dimitrie_Pompeiu	Scientist
http://dbpedia.org/resource/Dorwin_Cartwright	Scientist
http://dbpedia.org/resource/Douglas_A._Melton	Scientist
http://dbpedia.org/resource/E._V._Gordon	Scientist
http://dbpedia.org/resource/Eberhard_Jäckel	Scientist
http://dbpedia.org/resource/Eckart_Viehweg	Scientist
http://dbpedia.org/resource/Edmund_Reitter	Scientist
http://dbpedia.org/resource/Edmund_Weiss	Scientist
http://dbpedia.org/resource/Eduard_Friedrich_Eversmann	Scientist
http://dbpedia.org/resource/Eduard_Helly	Scientist
http://dbpedia.org/resource/Eduard_Riecke	Scientist
http://dbpedia.org/resource/Eduard_Stiefel	Scientist
http://dbpedia.org/resource/Eduard_Zehnder	Scientist
http://dbpedia.org/resource/Eduard_Zintl	Scientist
http://dbpedia.org/resource/Eduard_von_Rindfleisch	Scientist
http://dbpedia.org/resource/Edward_B._Titchener	Scientist
http://dbpedia.org/resource/Edward_M._De_Robertis	Scientist
http://dbpedia.org/resource/Edwin_G._Pulleyblank	Scientist
http://dbpedia.org/resource/Ehrenfried_Walther_von_Tschirnhaus	Scientist
http://dbpedia.org/resource/Emil_Cohen	Scientist
http://dbpedia.org/resource/Emil_Erlenmeyer	Scientist
http://dbpedia.org/resource/Emil_Holub	Scientist
http://dbpedia.org/resource/Emil_Knoevenagel	Scientist
http://dbpedia.org/resource/Emil_Kraepelin	Scientist
http://dbpedia.org/resource/Emil_Pfeiffer	Scientist
http://dbpedia.org/resource/Emil_Weyr	Scientist
http://dbpedia.org/resource/Emil_von_Behring	Scientist
http://dbpedia.org/resource/Enno_Dirksen	Scientist
http://dbpedia.org/resource/Erhard_Fernholz	Scientist
http://dbpedia.org/resource/Erich_Hintzsche	Scientist
http://dbpedia.org/resource/Erich_Wasmann	Scientist
http://dbpedia.org/resource/Erich_Werdermann	Scientist
http://dbpedia.org/resource/Erika_Cremer	Scientist
http://dbpedia.org/resource/Ernest_Edwin_Sechler	Scientist
http://dbpedia.org/resource/Ernst_Dieffenbach	Scientist
http://dbpedia.org/resource/Ernst_Fuchs_(doctor)	Scientist
http://dbpedia.org/resource/Ernst_Guillemin	Scientist
http://dbpedia.org/resource/Ernst_Heinrich_Weber	Scientist
http://dbpedia.org/resource/Ernst_Leberecht_Wagner	Scientist
http://dbpedia.org/resource/Ernst_Ruska	Scientist
http://dbpedia.org/resource/Ernst_Schröder_(mathematician)__Ernst_Schröder__1	Scientist
http://dbpedia.org/resource/Ernst_Stueckelberg	Scientist
http://dbpedia.org/resource/Ernst_von_Rebeur-Paschwitz	Scientist
http://dbpedia.org/resource/Erwin_Baur	Scientist
http://dbpedia.org/resource/Erwin_Madelung	Scientist
http://dbpedia.org/resource/Erwin_Neher	Scientist
http://dbpedia.org/resource/Ethel-Michele_de_Villiers	Scientist
http://dbpedia.org/resource/Eugen_Baumann	Scientist
http://dbpedia.org/resource/Eugene_Helimski	Scientist
http://dbpedia.org/resource/Evelin_Lindner	Scientist
http://dbpedia.org/resource/Felix_Krueger	Scientist
http://dbpedia.org/resource/Felix_Maria_von_Exner-Ewarten	Scientist
http://dbpedia.org/resource/Ferdinand_Stoliczka	Scientist
http://dbpedia.org/resource/Ferdinand_Tiemann	Scientist
http://dbpedia.org/resource/Ferdinand_von_Richthofen	Scientist
http://dbpedia.org/resource/Abdul_Rahman_(politician)	Politician
http://dbpedia.org/resource/Chris_Nelson_(politician)	Politician
http://dbpedia.org/resource/Daniel_R._Dominguez	Politician
http://dbpedia.org/resource/David_Gillespie_(politician)	Politician
http://dbpedia.org/resource/Edward_M._Bernstein	Politician
http://dbpedia.org/resource/Konstantin_Konstantinovich_Provalov	Politician
http://dbpedia.org/resource/Louis_Murphy_(politician)	Politician
http://dbpedia.org/resource/Michael_Griffin_(politician)	Politician
http://dbpedia.org/resource/Rufus_D._Hayes	Politician
http://dbpedia.org/resource/Walid_Taha	Politician
http://dbpedia.org/resource/William_West_Bond	Politician
http://dbpedia.org/resource/Francisco_Antonio_De_Zela	Politician
http://dbpedia.org/resource/Tomoaki_Shimada	Politician
http://dbpedia.org/resource/Agnes_Asangalisa_Chigabatia	Politician
http://dbpedia.org/resource/Fuad_Alasgarov	Politician
http://dbpedia.org/resource/Abdul_Mannan_(Bangladeshi_politician)	Politician
http://dbpedia.org/resource/Fred_Mitchell_(Bahamian_politician)	Politician
http://dbpedia.org/resource/Thierry,_Prince_d'Hénin	Politician
http://dbpedia.org/resource/Choe_U	Politician
http://dbpedia.org/resource/Arnaldo_Faria	Politician
http://dbpedia.org/resource/Vladimir_Vasilievich_Rusakevich	Politician
http://dbpedia.org/resource/16th_Assembly_of_Tamil_Nadu	Politician
http://dbpedia.org/resource/Alfred_Berglund_(Minnesota_politician)	Politician
http://dbpedia.org/resource/Barbara_Parker_(politician)	Politician
http://dbpedia.org/resource/Brian_Blad	Politician
http://dbpedia.org/resource/Hemant_Batra	Politician
http://dbpedia.org/resource/Jathedar_Sadhu_Singh_Bhaura	Politician
http://dbpedia.org/resource/Naseer_Ahmed_Bhutta	Politician
http://dbpedia.org/resource/Philippe_Beaulne	Politician
http://dbpedia.org/resource/Bruce_Bucknell	Politician
http://dbpedia.org/resource/Bunmi_Famosaya,_Mni	Politician
http://dbpedia.org/resource/Christopher_J._Burke	Politician
http://dbpedia.org/resource/James_Briden	Politician
http://dbpedia.org/resource/Mateo_A._T._Caparas	Politician
http://dbpedia.org/resource/Renee_Marie_Bumb	Politician
http://dbpedia.org/resource/Wan_Fan_(scholar)	Politician
http://dbpedia.org/resource/David_Hutcheon	Politician
http://dbpedia.org/resource/Hanna_Huttunen	Politician
http://dbpedia.org/resource/Henry_Garrett_(politician)	Politician
http://dbpedia.org/resource/Jon_Hulburd	Politician
http://dbpedia.org/resource/Prissy_Hickerson	Politician
http://dbpedia.org/resource/Gama_Zeden	Politician
http://dbpedia.org/resource/Carolyn_Turchin	Politician
http://dbpedia.org/resource/K.P._Unnikrishnan	Politician
http://dbpedia.org/resource/Tony_Valente_(politician)	Politician
http://dbpedia.org/resource/Vasco_da_Gama_(council_speaker)	Politician
http://dbpedia.org/resource/Zil-e-Huma_(politician)	Politician
http://dbpedia.org/resource/Zsolt_Szabó_(politician)	Politician
http://dbpedia.org/resource/Ahmad_Badri_Mohamad_Zahir	Politician
http://dbpedia.org/resource/Aijaz_Dhebar	Politician
http://dbpedia.org/resource/Alan_Jilka	Politician
http://dbpedia.org/resource/Alan_Paul_Anderson	Politician
http://dbpedia.org/resource/Kristin_Mayes	Politician
http://dbpedia.org/resource/Joseph_Atubokiki_Ajienka	Politician
http://dbpedia.org/resource/Judith_Cajes	Politician
http://dbpedia.org/resource/K.G._Wodeyar	Politician
http://dbpedia.org/resource/Kabiru_Tanimu_Turaki	Politician
http://dbpedia.org/resource/Karan_Singh_Yadav_(politician)	Politician
http://dbpedia.org/resource/Lendley_C._Black	Politician
http://dbpedia.org/resource/Odus_Evbagharu	Politician
http://dbpedia.org/resource/Mojibur_Rahman_(officer)	Politician
http://dbpedia.org/resource/Arnold_Vinick__in_universe;_office_holder__1	Politician
http://dbpedia.org/resource/Arthur_Richard_Andrew_Scace	Politician
http://dbpedia.org/resource/Artur_Taymazov__Member_of_the_State_Duma_from_North_Ossetia-Alania__1	Politician
http://dbpedia.org/resource/Arur_Singh_Naushera	Politician
http://dbpedia.org/resource/Ashab_Uddin__Ashab_Uddin__1	Politician
http://dbpedia.org/resource/Ashok_Kumar_Dogra	Politician
http://dbpedia.org/resource/Ashraf_Ali_Khan_(Uttar_Pradesh_politician)	Politician
http://dbpedia.org/resource/Asrar-ul-Haq_Mian	Politician
http://dbpedia.org/resource/Ataur_Rahman_(politician)	Politician
http://dbpedia.org/resource/Ataur_Rahman_Khan__Ataur_Rahman_Khan__1	Politician
http://dbpedia.org/resource/Athar_Amin_Zargar	Politician
http://dbpedia.org/resource/August_Zaleski__August_Zaleski__1	Politician
http://dbpedia.org/resource/Praveen_Kumar_Reddy	Politician
http://dbpedia.org/resource/Fred_Bond_Jr.	Politician
http://dbpedia.org/resource/Tudor_Gheorghe_Țopa	Politician
http://dbpedia.org/resource/A._A._Crawford	Politician
http://dbpedia.org/resource/A._M._Fontana	Politician
http://dbpedia.org/resource/Aaron_Thompson_(politician)	Politician
http://dbpedia.org/resource/Abdikadir_Aden	Politician
http://dbpedia.org/resource/Abdu'r_Rahmani	Politician
http://dbpedia.org/resource/Abdul_Ghafar_Ismail	Politician
http://dbpedia.org/resource/Abdul_Jalil_Ahmad	Politician
http://dbpedia.org/resource/Abdulla_Muththalib	Politician
http://dbpedia.org/resource/Abdulla_Nazim_Ibrahim	Politician
http://dbpedia.org/resource/Abdullahi_Musa_Ashafa	Politician
http://dbpedia.org/resource/Abdulrahman_Asipita_Salawu	Politician
http://dbpedia.org/resource/Abel_Darlington	Politician
http://dbpedia.org/resource/Abhimanyu_Poonia	Politician
http://dbpedia.org/resource/Abidin_Ismail	Politician
http://dbpedia.org/resource/Abram_Bergen	Politician
http://dbpedia.org/resource/Abu_Aqla_Kikal	Politician
http://dbpedia.org/resource/Abu_al-Khasib	Politician
http://dbpedia.org/resource/Abul_Hasan_Quraishi	Politician
http://dbpedia.org/resource/Abun_Sui_Anyit	Politician
http://dbpedia.org/resource/Achmad_Yani_(politician)	Politician
http://dbpedia.org/resource/Adam_R._Lee	Politician
http://dbpedia.org/resource/Adam_Rahayaan	Politician
http://dbpedia.org/resource/Adan_Nooru	Politician
http://dbpedia.org/resource/Adel_Ismail_(historian)	Politician
http://dbpedia.org/resource/Adetokunbo_Wahab	Politician
http://dbpedia.org/resource/Adnan_Buntar	Politician
http://dbpedia.org/resource/Adrielle_Camuel	Politician
http://dbpedia.org/resource/Adron_Doran	Politician
http://dbpedia.org/resource/Aftab_Durrani	Politician
http://dbpedia.org/resource/Ahmed_Musthafa_Mohamed	Politician
http://dbpedia.org/resource/Ahmed_Nareesh	Politician
http://dbpedia.org/resource/Ahmed_Nihan	Politician
http://dbpedia.org/resource/Ahmed_Saleem_(deputy_speaker)	Politician
http://dbpedia.org/resource/Ahmed_Shiyam_(minister)	Politician
http://dbpedia.org/resource/Ahmed_Usham	Politician
http://dbpedia.org/resource/Aishath_Rameela	Politician
http://dbpedia.org/resource/Aishath_Shiham	Politician
http://dbpedia.org/resource/Ajai_Kumar_Singh	Politician
http://dbpedia.org/resource/Al-Sindi_ibn_Shahak	Politician
http://dbpedia.org/resource/Alberto_Armando_Romero_Rodríguez	Politician
http://dbpedia.org/resource/Ali_Ashraf_(academic)	Politician
http://dbpedia.org/resource/Ali_Haidar_Ahmed	Politician
http://dbpedia.org/resource/Ali_Ihusaan	Politician
http://dbpedia.org/resource/Ali_Zia_Bajwa	Politician
http://dbpedia.org/resource/Allison_Hepler	Politician
http://dbpedia.org/resource/Alney_E._Chaffee	Politician
http://dbpedia.org/resource/Alonso_de_Ávalos_Saavedra	Politician
http://dbpedia.org/resource/Amanullah_Haqqani	Politician
http://dbpedia.org/resource/Ambrosio_Peñailillo	Politician
http://dbpedia.org/resource/Ameen_Khan	Politician
http://dbpedia.org/resource/Amelia_Tucker	Politician
http://dbpedia.org/resource/Amir_Md_Ghazali	Politician
http://dbpedia.org/resource/Amy_Kuhn	Politician
http://dbpedia.org/resource/Amy_Roeder	Politician
http://dbpedia.org/resource/Andrea_Katz	Politician
http://dbpedia.org/resource/Andrea_Lewis_Miller	Politician
http://dbpedia.org/resource/Andrew_Buchanan_(Pennsylvania_state_representative)	Politician
http://dbpedia.org/resource/Andrew_H._Hudspeth	Politician
http://dbpedia.org/resource/Andrew_Poepoe	Politician
http://dbpedia.org/resource/Angelo_Tsirekas	Politician
http://dbpedia.org/resource/Anish_Dayal_Singh	Politician
http://dbpedia.org/resource/Anjanette_Kattil	Politician
http://dbpedia.org/resource/Ann_M._Torr	Politician
http://dbpedia.org/resource/Anna_Górska	Politician
http://dbpedia.org/resource/Anna_Mae_Yu_Lamentillo	Politician
http://dbpedia.org/resource/Annan_Cato	Politician
http://dbpedia.org/resource/Annie_Lemani	Politician
http://dbpedia.org/resource/Annonciata_Sendazirasa	Politician
http://dbpedia.org/resource/Antanas_Kandrotas	Politician
http://dbpedia.org/resource/Anthony_Miranda	Politician
http://dbpedia.org/resource/Anwaar_Hussain	Politician
http://dbpedia.org/resource/Anwar_Jamal_Kidwai	Politician
http://dbpedia.org/resource/Arjunsinh_Udesinh_Chauhan	Politician
http://dbpedia.org/resource/Arthur_M._Gignilliat_Jr.	Politician
http://dbpedia.org/resource/Arthur_Mingo	Politician
http://dbpedia.org/resource/Arun_Choudhary	Politician
http://dbpedia.org/resource/Ashok_Chandna	Politician
http://dbpedia.org/resource/Ashton_Schippers	Politician
http://dbpedia.org/resource/Aubrey_Lesaso	Politician
http://dbpedia.org/resource/Augustine_Mtendere	Politician
http://dbpedia.org/resource/Aziyan_Abdullah	Politician
http://dbpedia.org/resource/Azmiralda_Zahir	Politician
http://dbpedia.org/resource/Badi_Twalib	Politician
http://dbpedia.org/resource/Bagus_Alit_Sucipta	Politician
http://dbpedia.org/resource/Bahaa_el-Din_bin_Hanna	Politician
http://dbpedia.org/resource/Balaam_Barugahara	Politician
http://dbpedia.org/resource/Barbara_R._Hatton	Politician
http://dbpedia.org/resource/Barbara_Starr_Scott	Politician
http://dbpedia.org/resource/Barnabe_Mbonimpa	Politician
http://dbpedia.org/resource/Barry_C._Morgrage	Politician
http://dbpedia.org/resource/Baxter_Ennis	Politician
http://dbpedia.org/resource/Beatriz_Abril_de_Leal	Politician
http://dbpedia.org/resource/Belinda_van_Heerden	Politician
http://dbpedia.org/resource/Benjamin_D._Brown	Politician
http://dbpedia.org/resource/Benjamin_Frick	Politician
http://dbpedia.org/resource/Beth_A._Walker	Politician
http://dbpedia.org/resource/Beti_Hohler	Politician
http://dbpedia.org/resource/Bhagabhai_Dhanabhai_Barad	Politician
http://dbpedia.org/resource/Bhajan_Lal_Sharma__Bhajan_Lal_Sharma__1	Politician
http://dbpedia.org/resource/Bharatbhai_Kikubhai_Patel	Politician
http://dbpedia.org/resource/Bharosi_Lal_Jatav	Politician
http://dbpedia.org/resource/Biggie_Butale	Politician
http://dbpedia.org/resource/Bill_Lance	Politician
http://dbpedia.org/resource/Bill_Nation	Politician
http://dbpedia.org/resource/Bill_Weber_(New_York_politician)	Politician
http://dbpedia.org/resource/Billy_Mothle	Politician
http://dbpedia.org/resource/Blanca_Armario	Politician
http://dbpedia.org/resource/Bob_Albright	Politician
http://dbpedia.org/resource/Bob_Khamisa	Politician
http://dbpedia.org/resource/Bobby_A._Wheeler	Politician
http://dbpedia.org/resource/Bonita_Anthony	Politician
http://dbpedia.org/resource/Brad_Sherman_(Iowa_politician)	Politician
http://dbpedia.org/resource/Brenda_Cárdenas_Thomae	Politician
http://dbpedia.org/resource/Brett_Garner__Brett_Garner__1	Politician
http://dbpedia.org/resource/Brian_F._Downing	Politician
http://dbpedia.org/resource/Brian_Platt	Politician
http://dbpedia.org/resource/Brian_Rea	Politician
http://dbpedia.org/resource/Brian_Seaworth	Politician
http://dbpedia.org/resource/Bright_Vanya_Moyo	Politician
http://dbpedia.org/resource/Brock_Martin	Politician
http://dbpedia.org/resource/Brooklyn_borough_presidency_of_Eric_Adams	Politician
http://dbpedia.org/resource/Bryan_Lai_Wai_Chong	Politician
http://dbpedia.org/resource/Buti_Billy	Politician
http://dbpedia.org/resource/Byron_Callies	Politician
http://dbpedia.org/resource/C.S._Jha	Politician
http://dbpedia.org/resource/C._Gene_Samberson	Politician
http://dbpedia.org/resource/C._Lalsawivunga	Politician
http://dbpedia.org/resource/C._Ngunlianchunga	Politician
http://dbpedia.org/resource/C._Shivappa	Politician
http://dbpedia.org/resource/Candy_Massaroni	Politician
http://dbpedia.org/resource/Carl_Setorwu_Modey	Politician
http://dbpedia.org/resource/Carlos_Manuel_de_Villegas	Politician
http://dbpedia.org/resource/Carlos_Subirana_Gianella	Politician
http://dbpedia.org/resource/Carol_Johnson-Dean	Politician
http://dbpedia.org/resource/Carolina_Delgado_Ramírez	Politician
http://dbpedia.org/resource/Caroline_Nicholls	Politician
http://dbpedia.org/resource/Carrie_Gendreau	Politician
http://dbpedia.org/resource/Carrie_McLeod	Politician
http://dbpedia.org/resource/Carrie_Rheingans	Politician
http://dbpedia.org/resource/Carrie_Tan	Politician
http://dbpedia.org/resource/Catherine_Mulholland	Politician
http://dbpedia.org/resource/Chad_Aull	Politician
http://dbpedia.org/resource/Chad_Green_(politician)	Politician
http://dbpedia.org/resource/Chan_Chun_Kuang	Politician
http://dbpedia.org/resource/Chandrabhan_Singh_Aakya	Politician
http://dbpedia.org/resource/Charles_A._Pratt	Politician
http://dbpedia.org/resource/Charles_Cannon_(Georgia_politician)	Politician
http://dbpedia.org/resource/Charles_E._Sova	Politician
http://dbpedia.org/resource/Charles_McMahon_(politician)	Politician
http://dbpedia.org/resource/Charles_P._Barnes	Politician
http://dbpedia.org/resource/Chilufya_Tayali	Politician
http://dbpedia.org/resource/Chittem_Parnika_Reddy	Politician
http://dbpedia.org/resource/Chris_True	Politician
http://dbpedia.org/resource/Christian_Diego_Di_Sanzo	Politician
http://dbpedia.org/resource/Christoph_Riner	Politician
http://dbpedia.org/resource/Chuck_Eaton	Politician
http://dbpedia.org/resource/Clinton_E._Deveaux	Politician
http://dbpedia.org/resource/Clyde_Galloway	Politician
http://dbpedia.org/resource/Colleen_Joy_Shogan	Politician
http://dbpedia.org/resource/Collette_Brown_(politician)	Politician
http://dbpedia.org/resource/Concilie_Nibigira	Politician
http://dbpedia.org/resource/Cornell_N._Dypski	Politician
http://dbpedia.org/resource/Cynthia_Robinson_Alexander	Politician
http://dbpedia.org/resource/Cyril_Aures	Politician
http://dbpedia.org/resource/D._Damodar_Rao	Politician
http://dbpedia.org/resource/D._Smith_Talbot	Politician
http://dbpedia.org/resource/Dale-Elizabeth_Pehrsson	Politician
http://dbpedia.org/resource/Dan_McKeon	Politician
http://dbpedia.org/resource/Daniel_Bell_(politician)	Politician
http://dbpedia.org/resource/Daniel_Foulke_Moore	Politician
http://dbpedia.org/resource/Daniel_Veilleux	Politician
http://dbpedia.org/resource/Danny_Bentley	Politician
http://dbpedia.org/resource/Danny_Rampey	Politician
http://dbpedia.org/resource/Dave_Boliek	Politician
http://dbpedia.org/resource/Dave_Porter_(Norfolk_Islander_politician)	Politician
http://dbpedia.org/resource/David-Jaya_Piot	Politician
http://dbpedia.org/resource/David_Bickford	Politician
http://dbpedia.org/resource/David_C._Eldredge	Politician
http://dbpedia.org/resource/David_Faiti	Politician
http://dbpedia.org/resource/David_H._Branson	Politician
http://dbpedia.org/resource/David_Hall_(university_administrator)	Politician
http://dbpedia.org/resource/David_L._Smith_(politician)	Politician
http://dbpedia.org/resource/David_Mphande	Politician
http://dbpedia.org/resource/David_Nagel_(politician)	Politician
http://dbpedia.org/resource/David_Paige_(New_Hampshire_politician)	Politician
http://dbpedia.org/resource/David_Passi	Politician
http://dbpedia.org/resource/David_Rochefort	Politician
http://dbpedia.org/resource/David_Terrazas_Villegas	Politician
http://dbpedia.org/resource/Davies_Katsonga	Politician
http://dbpedia.org/resource/Dayangku_Mazlizah	Politician
http://dbpedia.org/resource/De_Vere_Watson	Politician
http://dbpedia.org/resource/Delroy_Williams	Politician
http://dbpedia.org/resource/Denis_Márquez_Lebrón	Politician
http://dbpedia.org/resource/Denise_Mentzer	Politician
http://dbpedia.org/resource/Denise_Sinankwa	Politician
http://dbpedia.org/resource/Dennis_Edward_Aboagye	Politician
http://dbpedia.org/resource/Dennis_Nehring	Politician
http://dbpedia.org/resource/Derick_op_den_Graeff	Politician
http://dbpedia.org/resource/Desiree_Becker	Politician
http://dbpedia.org/resource/Desmond_Makaza	Politician
http://dbpedia.org/resource/Devendra_Joshi	Politician
http://dbpedia.org/resource/Dewa_Made_Mahayadnya	Politician
http://dbpedia.org/resource/Dharmendra_Singh_Senthwar	Politician
http://dbpedia.org/resource/Dharmpal_Gurjar	Politician
http://dbpedia.org/resource/Dharmraj_Singh_Yadav	Politician
http://dbpedia.org/resource/Dianne_Boardley_Suber	Politician
http://dbpedia.org/resource/Dinesh_Johri	Politician
http://dbpedia.org/resource/Dmytro_Tyshlek	Politician
http://dbpedia.org/resource/Domas_Griškevičius	Politician
http://dbpedia.org/resource/Donald_G._Castleberry	Politician
http://dbpedia.org/resource/Donald_L._Totten	Politician
http://dbpedia.org/resource/Dorothy_L._Devereux	Politician
http://dbpedia.org/resource/Dumezweni_Mthimkhulu	Politician
http://dbpedia.org/resource/Dumisani_Zondi	Politician
http://dbpedia.org/resource/Dusty_Deevers	Politician
http://dbpedia.org/resource/Dámaso_Bilbao_la_Vieja	Politician
http://dbpedia.org/resource/E._C._Barlow	Politician
http://dbpedia.org/resource/E._John_Lownes_III	Politician
http://dbpedia.org/resource/Eamon_Kelley	Politician
http://dbpedia.org/resource/Eddie_D._Moore	Politician
http://dbpedia.org/resource/Edith_Tucker	Politician
http://dbpedia.org/resource/Edward_George_Broadrick	Politician
http://dbpedia.org/resource/Edward_Red_Eagle	Politician
http://dbpedia.org/resource/Edwin_Gorataone_Dikoloti	Politician
http://dbpedia.org/resource/Edwin_Jack_Bosi	Politician
http://dbpedia.org/resource/Elexie_Moore	Politician
http://dbpedia.org/resource/Elijah_F._Pennypacker	Politician
http://dbpedia.org/resource/Elinda_C.A._Mohammad	Politician
http://dbpedia.org/resource/Elisha_W._Baily	Politician
http://dbpedia.org/resource/Elizabeth_Aipira	Politician
http://dbpedia.org/resource/Elvena_Lloyd-Duffie	Politician
http://dbpedia.org/resource/Emily_Phillips	Politician
http://dbpedia.org/resource/Emmanuel_Gikoro	Politician
http://dbpedia.org/resource/Ephraim_L._Van_Winkle	Politician
http://dbpedia.org/resource/Ereck_Gono	Politician
http://dbpedia.org/resource/Eric_Mays	Politician
http://dbpedia.org/resource/Ernest_Malenga	Politician
http://dbpedia.org/resource/Ernst_Wandfluh	Politician
http://dbpedia.org/resource/Ethel_Cook	Politician
http://dbpedia.org/resource/Euphrasie_Bigirimana	Politician
http://dbpedia.org/resource/Eureka_Forbes_(politician)	Politician
http://dbpedia.org/resource/Evan_Evans_(Pennsylvania_politician)	Politician
http://dbpedia.org/resource/Evan_Power	Politician
http://dbpedia.org/resource/Eylin_Kalonga	Politician
http://dbpedia.org/resource/F._Rodingliana	Politician
http://dbpedia.org/resource/Faiq_Al-Mabhouh	Politician
http://dbpedia.org/resource/Farid_Raphaël	Politician
